PERMIT#,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,WORK_DESCRIPTION,CONTACT_1_TYPE,CONTACT_1_NAME,CONTACT_2_TYPE,CONTACT_2_NAME,CONTACT_3_TYPE,CONTACT_3_NAME,full_address,is_city_initiated
100977357,9833,S,THROOP ST,WRECK AND REMOVE A 1 STORY MASONRY COMMERCIAL GARAGE,CONTRACTOR-GENERAL CONTRACTOR,TAYLOR EXCAVATING & CONSTRUCTION,OWNER,CATHOLIC BISHOP OF CHICAG,,,9833 S THROOP ST,False
100979440,6130,S,LAFLIN ST,EMERGENCY WRECK AND REMOVE A 2 STORY MASONRY RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,"MCDONAGH DEMOLITION, INC",OWNER,CITY OF CHIGAGO,,,6130 S LAFLIN ST,False
101018143,8311,S,PEORIA ST,EMERGENCY WRECK AND REMOVE A 1 STORY FRAME RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,"MCDONAGH DEMOLITION, INC",OWNER,CITY OF CHIGAGO,,,8311 S PEORIA ST,False
100988816,6651,S,CLAREMONT AVE,EMERGENCY WRECK AND REMOVE A 1 STORY MASONRY RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,"MCDONAGH DEMOLITION, INC",OWNER,CITY OF CHIGAGO,,,6651 S CLAREMONT AVE,False
100980722,1810,N,HOWE ST,WRECK AND REMOVE A 2 STORY FRAME COACH HOUSE (REAR ONLY),EXPEDITOR,ONTIME EXPEDITING,CONTRACTOR-GENERAL CONTRACTOR,PRO EXCAVATING INC,OWNER,CASHEL HOMES LLC,1810 N HOWE ST,False
100982358,4634,S,ASHLAND AVE,EMERGENCY WRECK AND REMOVE A 2 STORY MASONRY BUILDING,CONTRACTOR-GENERAL CONTRACTOR,KLF ENTERPRISES INC,OWNER,ALL CONSTRUCTION,,,4634 S ASHLAND AVE,False
100988199,3533,N,GREENVIEW AVE,WRECK AND REMOVE A 1 STORY MASONRY RESIDENCE AND A DETACHED FRAME GARAGE,CONTRACTOR-GENERAL CONTRACTOR,EZMB LLC,OWNER,EZBM,,,3533 N GREENVIEW AVE,False
100988144,2212,N,HAMILTON AVE,WRECK AND REMOVE A 2 STORY FRAME MULTI UNIT RESIDENCE AND A DETACHED FRAME GARAGE,EXPEDITOR,EXPEDITING SERVICE,CONTRACTOR-GENERAL CONTRACTOR,DEMOX INC,OWNER,VOLO HOLDINGS,2212 N HAMILTON AVE,False
100975913,3703,W,63RD PL,EMERGENCY WRECK AND REMOVE A 2 STORY FRAME RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,KLF ENTERPRISES INC,OWNER,CITY OF CHIGAGO,,,3703 W 63RD PL,False
100979101,3326,N,CLIFTON AVE,WRECK AND REMOVE A 2 STORY FRAME MULTI UNIT RESIDENCE AND A DETACHED MASONRY GARAGE,CONTRACTOR-GENERAL CONTRACTOR,TAYLOR EXCAVATING & CONSTRUCTION,OWNER,33226 N CLIFTON LLC,,,3326 N CLIFTON AVE,False
100986660,1825,W,SCHOOL ST,WRECK AND REMOVE A 2 STORY FRAME RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,REAL VIEW DD LLC,OWNER,SCHOOL VIEW LLC,,,1825 W SCHOOL ST,False
100985241,837,W,54TH ST,EMERGENCY WRECK AND REMOVE A 1 STORY FRAME RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,"MCDONAGH DEMOLITION, INC",OWNER,CITY OF CHIGAGO,,,837 W 54TH ST,False
100986815,636,W,59TH ST,WRECK AND REMOVE A 2 STORY FRAME RESIDECNE,CONTRACTOR-GENERAL CONTRACTOR,MASTER GUYS DEMOLITION INC,OWNER,NEW EDEN BAPTIST CHURCH,,,636 W 59TH ST,False
100979568,1040,W,TAYLOR ST,WRECK AND REMOVE A 2 STORY FRAME MULTI UNIT RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,LAGOS GENERAL CONTRACTORS,OWNER,JULIA SI,,,1040 W TAYLOR ST,False
100978421,11320,S,ABERDEEN ST,EMERGENCY WRECK AND REMOVE A 2 STORY FRAME RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,"MCDONAGH DEMOLITION, INC",OWNER,CITY OF CHIGAGO,,,11320 S ABERDEEN ST,False
100985285,4536,W,GRENSHAW ST,WRECK AND REMOVE A 1 STORY FRAME WAREHOUSE.,CONTRACTOR-GENERAL CONTRACTOR,PRECISION EXCAVATION LLC,OWNER,"SNICKAM ENTERPRISES, LLC",,,4536 W GRENSHAW ST,False
100979680,1527,N,BOSWORTH AVE,WRECK AND REMOVE A 1 1/2 STORY MASONRY RESIDENCE AND A DETACHED FRAME GARAGE,CONTRACTOR-GENERAL CONTRACTOR,EZMB LLC,OWNER,. EZBM INC.,,,1527 N BOSWORTH AVE,False
100986257,1201,W,FULTON MARKET,WRECK AND REMOVE A 1 STORY MASONRY BUILDING,EXPEDITOR,CORNERSTONE PERMIT COMPANY,CONTRACTOR-GENERAL CONTRACTOR,"ATLAS INDUSTRIES, INC.",OWNER,1201 W FULTON PARTNERS LLC,1201 W FULTON MARKET,False
100985359,4155,S,PACKERS AVE,WRECK AND REMOVE A 1 STORY MASONRY BUILDING,CONTRACTOR-GENERAL CONTRACTOR,TAYLOR EXCAVATING & CONSTRUCTION,OWNER,JEHM FINANCIAL LLC,,,4155 S PACKERS AVE,False
100988706,3051,W,IRVING PARK RD,WRECK A 1 STORY MASONRY BUILDING WITH AN ATTACHED 2 STORY FRAME MULTI UNIT RESIDENCE,EXPEDITOR,ONTIME EXPEDITING,CONTRACTOR-GENERAL CONTRACTOR,LAND ENTERPRISES INC,OWNER,THE RED DOG LLC,3051 W IRVING PARK RD,False
100978855,819,S,MILLER ST,WRECK AND REMOVE A 1 STORY FRAME RESIDENCE AND A DETACHED FRAME GARAGE,CONTRACTOR-GENERAL CONTRACTOR,QUALITY EXCAVATION INC,OWNER,SONG AND LI,,,819 S MILLER ST,False
100975970,2049,N,CLIFTON AVE,WRECK AND REMOVE A 3 STORY MASONRY MULTI UNIT RESIDENCE AND A DETACHED FRAME GARAGE,CONTRACTOR-GENERAL CONTRACTOR,VIEWPOINT SERVICES INC DBA BROPHY EXCAVATION,OWNER,2049 N CLIFTON LLC,,,2049 N CLIFTON AVE,False
100989002,245,W,60TH ST,EMERGENCY WRECK AND REMOVE A 2 STORY FRAME RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,ALLIANCE DEMOLITION AND EXCAVATION SERVICES INC,OWNER,CITY OF CHIGAGO,,,245 W 60TH ST,False
100984187,2654,N,DAYTON ST,WRECK AND REMOVE A 2 STORY FRAME MULTI UNIT RESIDENCE AND A DETACHED FRAME GARAGE,CONTRACTOR-GENERAL CONTRACTOR,TIR CONAILL CONCRETE INC,OWNER,2654 N DAYTON LLC,,,2654 N DAYTON ST,False
100982977,5801,S,WESTERN AVE,WRECK AND REMOVE A 1 STORY MASONRY BUILDING,CONTRACTOR-GENERAL CONTRACTOR,DUNLEAVY CONSTRUCTION CO.,OWNER,JP58 WESTERN LLC,,,5801 S WESTERN AVE,False
100987640,5239,W,FERDINAND ST,WRECK AND REMOVE A 2 STORY FRAME RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,TAYLOR EXCAVATING & CONSTRUCTION,OWNER,BY THE HAND CLUB FOR KIDS,,,5239 W FERDINAND ST,False
100671663,58,E,101ST PL,EMERGENCY WRECK AND REMOVE A 1 STORY FRAME RESIDENCE,CONTRACTOR-WRECKING,DELTA DEMOLITION,OWNER,CITY OF CHIGAGO,,,58 E 101ST PL,False
100982571,1936,W,BELMONT AVE,WRECK AND REMOVE A 2 STORY MASONRY MULTI UNIT RESIDENCE,EXPEDITOR,AGATA J. BIELUT,CONTRACTOR-GENERAL CONTRACTOR,"TM1 CONSTRUCTION, INC.",OWNER,SUSTAINABUILD LLC 1936,1936 W BELMONT AVE,False
100979331,1358,N,KOSTNER AVE,PARTIAL WRECK OF BUILDING C AT 1358 N KOSTNER.  DEMOLISH THE 1 STORY LOADING DOCK STRUCTURE NORTH OF COLUMN LINE CE.  BUILDING C WILL BE FURTHER ALTERED UNDER A RENOVATION PERMIT(100962674).,EXPEDITOR,THOMAS R. RAINES ATTORNEY AT L,CONTRACTOR-GENERAL CONTRACTOR,"ARCO/MURRAY NATIONAL CONSTRUCTION CO., INC.",OWNER,1334 N. KOSTNER,1358 N KOSTNER AVE,False
100979687,2658,N,BOSWORTH AVE,WRECK AND REMOVE A 3 STORY FRAME MULTI UNIT RESIDENCE AND A DETACHED FRAME GARAGE,CONTRACTOR-GENERAL CONTRACTOR,EZMB LLC,OWNER,. EZBM INC.,,,2658 N BOSWORTH AVE,False
100976089,43,N,HOMAN BLVD,WRECK AND REMOVE A 1 STORY MASONRY BUILDING,CONTRACTOR-GENERAL CONTRACTOR,KASPER DEVELOPMENT LLC,OWNER,CHICAGO FUEL LLC,,,43 N HOMAN BLVD,False
100979627,1534,S,CENTRAL PARK AVE,EMERGENCY WRECK AND REMOVE A 3 STORY MASONSRY MULTI UNIT RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,KLF ENTERPRISES INC,OWNER,CITY OF CHIGAGO,,,1534 S CENTRAL PARK AVE,False
100987818,3914,N,LINCOLN AVE,WRECK AND REMOVE A 1 STORY MASONRY BUILDING,CONTRACTOR-GENERAL CONTRACTOR,PRECISION EXCAVATION LLC,OWNER,3914 N LINCOLN LLC,,,3914 N LINCOLN AVE,False
100983019,6826,S,MARSHFIELD AVE,EMERGENCY WRECK AND REMOVE A 2 STORY FRAME MULTI UNIT RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,KLF ENTERPRISES INC,OWNER,CITY OF CHIGAGO,,,6826 S MARSHFIELD AVE,False
100987529,5741,S,SEELEY AVE,WRECK AND REMOVE A 1 1/2 STORY FRAME RESIDENCE AND A DETACHED FRAME GARAGE,EXPEDITOR,ONTIME EXPEDITING,CONTRACTOR-GENERAL CONTRACTOR,"MBR WRECKING & CONSTRUCTION, INC.",OWNER,CCLBA,5741 S SEELEY AVE,False
100985253,6601,S,STEWART AVE,EMERGENCY WRECK AND REMOVE A 2 STORY MASONRY MULTI UNIT RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,"MCDONAGH DEMOLITION, INC",OWNER,CITY OF CHIGAGO,,,6601 S STEWART AVE,False
100982728,3534,W,63RD ST,EMERGENCY WRECK AND REMOVE A 1 STORY MASONRY BUILDING,CONTRACTOR-GENERAL CONTRACTOR,ALLIANCE DEMOLITION AND EXCAVATION SERVICES INC,OWNER,CITY OF CHIGAGO,,,3534 W 63RD ST,False
100982155,4932,N,KENMORE AVE,WRECK AND REMOVE A 2 STORY MASONRY MULTI UNIT RESIDENCE,EXPEDITOR,AGATA J. BIELUT,CONTRACTOR-GENERAL CONTRACTOR,"TM1 CONSTRUCTION, INC.",OWNER,SUSTAINABULD LLC 4930,4932 N KENMORE AVE,False
100983092,5205,N,LIEB AVE,WRECK AND REMOVE A 2 STORY MASONRY BUILDING,EXPEDITOR,"BURNHAM NATIONWIDE, INC.",CONTRACTOR-GENERAL CONTRACTOR,MILBURN LLC,OWNER,CHICAGO PUBLIC SCHOOLS,5205 N LIEB AVE,False
100975595,1907,N,ORCHARD ST,WRECK AND REMOVE A 2 STORY FRAME COACH HOUSE (REAR),CONTRACTOR-GENERAL CONTRACTOR,QUALITY EXCAVATION INC,OWNER,CROW COR LLC,,,1907 N ORCHARD ST,False
100986818,4734,S,BISHOP ST,EMERGENCY WRECK AND REMOVE A 1 STORY MASONRY RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,ALLIANCE DEMOLITION AND EXCAVATION SERVICES INC,OWNER,CITY OF CHIGAGO,,,4734 S BISHOP ST,False
100988094,3435,W,CHICAGO AVE,WRECK AND REMOVE A 1 STORY MASONRY BUILDING,CONTRACTOR-GENERAL CONTRACTOR,ADM DEMOLITION LLC,OWNER,ABRAHAM FATTAH,,,3435 W CHICAGO AVE,False
100987368,6032,N,WINTHROP AVE,WRECK AND REMOVE A 2 STORY MASONRY RESIDENCE,EXPEDITOR,"BURNHAM NATIONWIDE, INC.",CONTRACTOR-GENERAL CONTRACTOR,"ATLAS INDUSTRIES, INC.",OWNER,6040 WITHROP LLC,6032 N WINTHROP AVE,False
100988977,733,N,WALLER AVE,EMERGENCY WRECK AND REMOVE A  1 1/2 STORY FRAME RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,ALL TIME WRECKING & HAULING INC,OWNER,CITY OF CHIGAGO,,,733 N WALLER AVE,False
100980571,5631,S,MARYLAND AVE,WRECK AND REMOVE A 3 STORY MASONRY MULTI UNIT RESIDENCE,EXPEDITOR,CHICAGO BUILDING CONSULTING SE,CONTRACTOR-WRECKING,AMERICAN DEMOLITION CORPORATIO,OWNER,UNIVERSITY OF CHICAGO MEDICAL CENTER,5631 S MARYLAND AVE,False
100976931,1917,W,PATTERSON AVE,WRECK AND REMOVE A 2 STORY FRAME RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,DS CONSTRUCTION INC,OWNER,SEMD PROPERTIES LLC,,,1917 W PATTERSON AVE,False
100981977,6819,W,ADDISON ST,WRECK AND REMOVE A 1 STORY MASONRY BUILDING,CONTRACTOR-GENERAL CONTRACTOR,MASTER GUYS DEMOLITION INC,OWNER,RICHARD F O'HARA,,,6819 W ADDISON ST,False
100982729,10621,S,STATE ST,EMERGENCY WRECK AND REMOVE A 1 STORY FRAME RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,"MCDONAGH DEMOLITION, INC",OWNER,CITY OF CHIGAGO,,,10621 S STATE ST,False
100988647,4522,N,KOSTNER AVE,WRECK AND REMOVE A 2 STORY FRAME RESIDENCE,EXPEDITOR,ONTIME EXPEDITING,CONTRACTOR-GENERAL CONTRACTOR,"MBR WRECKING & CONSTRUCTION, INC.",OWNER,DOVETAIL CONTRACTING AND CARPE,4522 N KOSTNER AVE,False
100978053,3331,N,HAMILTON AVE,WRECK AND REMOVE A 2 STORY FRAME MULTI UNUT RESIDENCE AND A DETACHED FRAME GARAGE,EXPEDITOR,ONTIME EXPEDITING,CONTRACTOR-GENERAL CONTRACTOR,PRO EXCAVATING INC,OWNER,VOLOS DEVELOPMENT LLC,3331 N HAMILTON AVE,False
100976894,1757,W,HURON ST,WRECK AND REMOVE A 2 STORY FRAME MULT UNIT RESIDENCE AND A DETACHED FRAME GARAGE,EXPEDITOR,AGATA J. BIELUT,CONTRACTOR-GENERAL CONTRACTOR,ALL CONCRETE CHICAGO INC,OWNER,URBAN EDGE GROUP LLC 1757,1757 W HURON ST,False
100978179,2968,S,THROOP ST,EMERGENCY WRECK AND REMOVE A 1 STORY FRAME RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,ALLIANCE DEMOLITION AND EXCAVATION SERVICES INC,OWNER,CITY OF CHIGAGO,,,2968 S THROOP ST,False
100985246,628,W,47TH ST,EMERGENCY WRECK AND REMOVE A 3 STORY MASONRY MULTI UNIT RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,"MCDONAGH DEMOLITION, INC",OWNER,CITY OF CHIGAGO,,,628 W 47TH ST,False
100982725,4622,S,ASHLAND AVE,EMERGENCY WRECK AND REMOVE A 1 STORY MASONRY BUILDING,CONTRACTOR-GENERAL CONTRACTOR,KLF ENTERPRISES INC,OWNER,"ALL CONSTRUCTION GROUP, LLC",,,4622 S ASHLAND AVE,False
100681211,6501,W,BELMONT AVE,WRECK AND REMOVE A 2 STORY MASONRY BUILDING,CONTRACTOR-WRECKING,ACCURATE CONTRACTORS SERVICES,OWNER,ICCF YOUTH CENTER,,,6501 W BELMONT AVE,False
100987579,7946,S,PARNELL AVE,WRECK AND REMOVE A 2 STORY FRAME RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,KLF ENTERPRISES INC,OWNER,COUNTY OF COOK DBA COOK COUNTY LAND BANK,,,7946 S PARNELL AVE,False
100986995,1809,W,GRAND AVE,WRECK AND REMOVE A 2 STORY FRAME COACH HOUSE (REAR),CONTRACTOR-GENERAL CONTRACTOR,VIEWPOINT SERVICES INC DBA BROPHY EXCAVATION,OWNER,NICOLE NAPPER PLANRISE LLC,,,1809 W GRAND AVE,False
100983715,10914,S,VINCENNES AVE,EMERGENCY WRECK AND REMOVE A 2 STORY MASONRY RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,"MCDONAGH DEMOLITION, INC",OWNER,CITY OF CHIGAGO,,,10914 S VINCENNES AVE,False
100981911,2140,W,DICKENS AVE,WRECK AND REMOVE A 1 1/2 STORY MASONRY RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,TIR CONAILL CONCRETE INC,OWNER,DICKENS 2140 LLC,,,2140 W DICKENS AVE,False
100983146,5542,W,55TH ST,WRECK AND REMOVE A 1 STORY MASONRY BUILDING,CONTRACTOR-GENERAL CONTRACTOR,OMEGA III LLC,OWNER,DEPARTMENT OF AVIATION,,,5542 W 55TH ST,False
100977301,6340,N,WHIPPLE ST,WRECK AND REMOVE A 1 STORY MASONRY RESIDENCE,EXPEDITOR,ONTIME EXPEDITING,CONTRACTOR-GENERAL CONTRACTOR,"MBR WRECKING & CONSTRUCTION, INC.",OWNER,CONGREGATION BNEI RUVEN,6340 N WHIPPLE ST,False
100979441,6507,S,PARNELL AVE,EMERGENCY WRECK AND REMOVE A 2 STORY FRAME RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,"MCDONAGH DEMOLITION, INC",OWNER,CITY OF CHIGAGO,,,6507 S PARNELL AVE,False
100980050,12020,S,INDIANA AVE,WRECK AND REMOVE A 2 STORY FRAME COACH HOUSE (REAR ONLY),CONTRACTOR-GENERAL CONTRACTOR,ADM DEMOLITION LLC,OWNER,CHICAGO NEIGHBORHOOD INITIATIVES,,,12020 S INDIANA AVE,False
100988587,2439,W,CARMEN AVE,WRECK AND REMOVE A 2 STORY FRAME RESIDENCE AND A DETACHED FRAME GARAGE,CONTRACTOR-GENERAL CONTRACTOR,NEXT LEVEL CONSTRUCTION INC,OWNER,JOEY HALPERIN,,,2439 W CARMEN AVE,False
100976885,4314,S,HONORE ST,EMERGENCY WRECK AND REMOVE A 2 STORY FRAME MULTI UNIT RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,"MCDONAGH DEMOLITION, INC",OWNER,CITY OF CHIGAGO,,,4314 S HONORE ST,False
100982888,1821,N,KIMBALL AVE,WRECK AND REMOVE A 2 STORY FRAME MULTI UNIT RESIDENCE,EXPEDITOR,ONTIME EXPEDITING,CONTRACTOR-GENERAL CONTRACTOR,LAND ENTERPRISES INC,OWNER,SST REAL ESTATE GROUP,1821 N KIMBALL AVE,False
100976383,1905,W,FULLERTON AVE,WRECK AND REMOVE A 1 STORY MASONRY RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,DS CONSTRUCTION INC,OWNER,CORETT BUILDERS CORP.,,,1905 W FULLERTON AVE,False
100981724,1649,W,IRVING PARK RD,WRECK AND REMOVE A 2 STORY FRAME MULTI UNIT RESIDENCE IN FRONT,CONTRACTOR-GENERAL CONTRACTOR,PRECISION EXCAVATION LLC,OWNER,IRVING FLATS LLC,,,1649 W IRVING PARK RD,False
100986365,220,E,21ST ST,WRECK AND REMOVE A 1 STORY MASONRY BUILDING,CONTRACTOR-GENERAL CONTRACTOR,ALBRECHT ENTERPRISES INC,OWNER,FRED B BARBARA INVESTMENTS,,,220 E 21ST ST,False
100986026,3069,N,GRESHAM AVE,WRECK AND REMOVE A 2 STORY FRAME RESIDENCE,EXPEDITOR,CHICAGO BUILDING CONSULTING SE,CONTRACTOR-GENERAL CONTRACTOR,ALPINE DEMOLITION SERVICES LLC,OWNER,CTA,3069 N GRESHAM AVE,False
100978419,11320,S,ABERDEEN ST,EMERGENCY WRECK AND REMOVE A 1 STORY FRAME RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,"MCDONAGH DEMOLITION, INC",OWNER,CITY OF CHIGAGO,,,11320 S ABERDEEN ST,False
100977356,4201,W,HENDERSON ST,WRECK AND REMOVE 1 MODULAR CLASS BUILDING,CONTRACTOR-GENERAL CONTRACTOR,R.W. COLLINS CO,OWNER,CHICAGO PUBLIC SCHOOLS,,,4201 W HENDERSON ST,False
100982044,1326,N,BELL AVE,WRECK AND REMOVE A 2 STORY MASONRY MULTI UNIT RESIDENCE,EXPEDITOR,ONTIME EXPEDITING,CONTRACTOR-GENERAL CONTRACTOR,"MBR WRECKING & CONSTRUCTION, INC.",OWNER,JASON TATE,1326 N BELL AVE,False
100672515,2462,N,LINCOLN AVE,WRECK AND REMOVE A 2 STORY MASONRY MIXED USE BUILDING,CONTRACTOR-WRECKING,QUALITY EXCAVATION,OWNER,2462 N LINCOLN LLC,,,2462 N LINCOLN AVE,False
100984865,3523,N,OAKLEY AVE,WRECK AND REMOVE A 2 STORY MASONRY MULTI UNIT RESIDENCE,EXPEDITOR,ONTIME EXPEDITING,CONTRACTOR-GENERAL CONTRACTOR,BRIDGES EXCAVATING INC,OWNER,KEVIN MURPHY,3523 N OAKLEY AVE,False
100986124,1807,W,AUGUSTA BLVD,EMERGENCY WRECK AND REMOVE A 3 STORY FRAME MULTI UNIT RESIDENCE,EXPEDITOR,EXPEDITING SERVICE,CONTRACTOR-GENERAL CONTRACTOR,DEXCO CORPORATION,OWNER,WILLIAM TSOURAPAS,1807 W AUGUSTA BLVD,False
100982065,1649,W,IRVING PARK RD,WRECK AND REMOVE A 2 STORY FRAME MULTI UNIT COACH HOUSE (REAR),CONTRACTOR-GENERAL CONTRACTOR,PRECISION EXCAVATION LLC,OWNER,IRVING FLATS LLC,,,1649 W IRVING PARK RD,False
100988817,6612,S,OAKLEY AVE,EMERGENCY WRECK AND REMOVE A 2 STORY FRAME RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,"MCDONAGH DEMOLITION, INC",OWNER,CITY OF CHIGAGO,,,6612 S OAKLEY AVE,False
100987377,1918,W,CORTLAND ST,WRECK AND REMOVE A 1 STORY FRAME RESIDENCE AND A DETACHDED FRAME GARAGE,CONTRACTOR-GENERAL CONTRACTOR,VIEWPOINT SERVICES INC DBA BROPHY EXCAVATION,OWNER,ROCHELLE PROBST,,,1918 W CORTLAND ST,False
100982573,1940,W,BELMONT AVE,WRECK AND REMOVE A 1 STORY MASONRY BUILDING,EXPEDITOR,AGATA J. BIELUT,CONTRACTOR-GENERAL CONTRACTOR,"TM1 CONSTRUCTION, INC.",OWNER,SUSTAINABUILD LLC 1936,1940 W BELMONT AVE,False
100985565,6114,S,BISHOP ST,EMERGENCY WRECK AND REMOVE A 1 STORY FRAME RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,ALLIANCE DEMOLITION AND EXCAVATION SERVICES INC,OWNER,CITY OF CHIGAGO,,,6114 S BISHOP ST,False
100986256,9123,S,MACKINAW AVE,EMERGENCY WRECK AND REMOVE A 1 STORY MASONRY BUILDING,CONTRACTOR-GENERAL CONTRACTOR,"MCDONAGH DEMOLITION, INC",OWNER,CITY OF CHIGAGO,,,9123 S MACKINAW AVE,False
100983780,4401,W,DIVISION ST,WRECK AND REMOVE A 1 STORY MASONRY BUILDING,CONTRACTOR-GENERAL CONTRACTOR,ADM DEMOLITION LLC,OWNER,C COGSWELL LLC,,,4401 W DIVISION ST,False
100980173,2901,W,BIRCHWOOD AVE,WRECK AND REMOVE A 1 STORY MASONRY RESIDENCE WITH AN ATTACHED MASONRY GARAGE,EXPEDITOR,ONTIME EXPEDITING,CONTRACTOR-GENERAL CONTRACTOR,"MBR WRECKING & CONSTRUCTION, INC.",OWNER,AMRAMI DESIGN GROUP,2901 W BIRCHWOOD AVE,False
100989187,2760,W,BELMONT AVE,WRECK AND REMOVE A 1 STORY MASONRY BUILDING,EXPEDITOR,CORNERSTONE PERMIT COMPANY,CONTRACTOR-GENERAL CONTRACTOR,"MACON CONSTRUCTION GROUP, INC.",OWNER,HSG BELMONT CALIFORNIA LLC,2760 W BELMONT AVE,False
100982978,5807,S,WESTERN AVE,WRECK AND REMOVE A 1 STORY MASONRY BUILDING (FORMER COMMERCIAL GARAGE),CONTRACTOR-GENERAL CONTRACTOR,DUNLEAVY CONSTRUCTION CO.,OWNER,JP58 WESTERN LLC,,,5807 S WESTERN AVE,False
100978189,8513,S,BUFFALO AVE,EMERGENCY WRECK AND REMOVE A 2 STORY FRAME RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,"MCDONAGH DEMOLITION, INC",OWNER,CITY OF CHIGAGO,,,8513 S BUFFALO AVE,False
100985235,539,N,LAWNDALE AVE,EMERGENCY WRECK AND REMOVE A 1 STORY MASONRY RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,ALL TIME WRECKING & HAULING INC,OWNER,CITY OF CHIGAGO,,,539 N LAWNDALE AVE,False
100982730,6842,S,THROOP ST,EMERGENCY WRECK AND REMOVE A 1 STORY FRAME RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,"MCDONAGH DEMOLITION, INC",OWNER,CITY OF CHIGAGO,,,6842 S THROOP ST,False
100987501,2,E,114TH PL,EMERGENCY WRECK AND REMOVE A 2 STORY FRAME MULTI UNIT RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,ALLIANCE DEMOLITION AND EXCAVATION SERVICES INC,OWNER,CITY OF CHIGAGO,,,2 E 114TH PL,False
100980785,7700,S,AVALON AVE,EMERGENCY WRECK AND REMOVE A 1 STORY FRAME RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,"MCDONAGH DEMOLITION, INC",OWNER,CITY OF CHIGAGO,,,7700 S AVALON AVE,False
100983336,5252,N,LONG AVE,WRECK AND REMOVE A 2 STORY MASONRY BUILDING,EXPEDITOR,"BURNHAM NATIONWIDE, INC.",CONTRACTOR-GENERAL CONTRACTOR,MILBURN LLC,OWNER,CHICAGO PUBLIC SCHOOLS,5252 N LONG AVE,False
100978849,6125,N,HERMITAGE AVE,WRECK AND REMOVE A 1 1/2 STORY FRAME RESIDENCE AND A DETACHED FRAME GARAGE,CONTRACTOR-GENERAL CONTRACTOR,REAL VIEW DD LLC,OWNER,HERMITAGE VIEW LLC,,,6125 N HERMITAGE AVE,False
100986259,1309,W,59TH ST,EMERGENCY WRECK AND REMOVE A 2 STORY FRAME RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,"MCDONAGH DEMOLITION, INC",OWNER,CITY OF CHIGAGO,,,1309 W 59TH ST,False
100673887,2916,W,MADISON ST,WRECK AND REMOVE A 2 STORY MASONRY MIXED USE BUILDING,CONTRACTOR-WRECKING,DELTA DEMOLITION,OWNER,SYED ALI,,,2916 W MADISON ST,False
100979848,1334,W,ROSEDALE AVE,WRECK AND REMOVE A 2 STORY FRAME/STUCCO MULTI UNIT RESIDENCE AND A DETACHED FRAME GARAGE,EXPEDITOR,AGATA J. BIELUT,CONTRACTOR-GENERAL CONTRACTOR,ALL CONCRETE CHICAGO INC,OWNER,"MK CONSTRUCTION & BUILDERS, INC",1334 W ROSEDALE AVE,False
100976887,4318,S,HONORE ST,EMERGENCY WRECK AND REMOVE A 2 STORY FRAME MULTI UNIT RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,"MCDONAGH DEMOLITION, INC",OWNER,CITY OF CHIGAGO,,,4318 S HONORE ST,False
100979940,6949,S,ELIZABETH ST,EMERGENCY WRECK AND REMOVE A 2 STORY FRAME RESIDENCE,CONTRACTOR-GENERAL CONTRACTOR,"MCDONAGH DEMOLITION, INC",OWNER,CITY OF CHIGAGO,,,6949 S ELIZABETH ST,False
